,Unnamed: 0,Kind,Name,CountLine,CountLineCode,CountLineBlank,CountLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClassMethod,CountDeclClassVariable,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,MaxInheritanceTree,PercentLackOfCohesion,Fault
205,1897,Public Class,com.android.camera.ui.InLineSettingCheckBox,53,45,7,1,1.0,2.0,0.0,0.0,0.0,6.0,2.0,6.0,14.0,0.0,0.0,2.0,4.0,3.0,50.0,0
206,1898,Anonymous Class,com.android.camera.ui.InLineSettingCheckBox.(Anon_1),5,5,0,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0
207,1906,Public Abstract Class,com.android.camera.ui.InLineSettingItem,67,46,9,12,1.0,3.0,2.0,0.0,0.0,8.0,5.0,8.0,8.0,0.0,0.0,3.0,5.0,2.0,74.0,0
208,1917,Public Class,com.android.camera.ui.InLineSettingMenu,50,41,6,3,1.0,2.0,0.0,0.0,1.0,6.0,1.0,6.0,14.0,0.0,0.0,2.0,4.0,3.0,50.0,0
209,1924,Public Class,com.android.camera.ui.LayoutChangeHelper,23,20,3,0,2.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,1.0,33.0,0
210,1932,Public Class,com.android.camera.ui.LayoutNotifyView,23,19,4,0,2.0,2.0,0.0,0.0,0.0,4.0,1.0,4.0,4.0,0.0,0.0,1.0,3.0,2.0,50.0,0
211,1937,Public Class,com.android.camera.ui.ListPrefSettingPopup,86,73,9,4,2.0,5.0,0.0,0.0,1.0,5.0,2.0,5.0,18.0,0.0,0.0,0.0,5.0,4.0,50.0,0
212,1938,Private Class,com.android.camera.ui.ListPrefSettingPopup.ListPrefSettingAdapter,16,14,1,1,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0
213,1948,Public Class,com.android.camera.ui.MoreSettingPopup,168,137,21,11,3.0,5.0,0.0,0.0,1.0,8.0,3.0,8.0,21.0,0.0,0.0,0.0,8.0,4.0,54.0,0
214,1952,Private Class,com.android.camera.ui.MoreSettingPopup.MoreSettingAdapter,58,50,8,1,1.0,3.0,0.0,0.0,0.0,5.0,3.0,5.0,5.0,1.0,2.0,0.0,2.0,2.0,60.0,0
