,Unnamed: 0,Kind,Name,CountLine,CountLineCode,CountLineBlank,CountLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClassMethod,CountDeclClassVariable,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,MaxInheritanceTree,PercentLackOfCohesion,Fault
97,1048,Anonymous Class,com.android.camera.PanoramaActivity.onCreate.(Anon_2),19,16,1,2,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0
98,1050,Anonymous Class,com.android.camera.PanoramaActivity.onCreate.(Anon_3),48,43,1,4,1.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0
99,1052,Anonymous Class,com.android.camera.PanoramaActivity.onCreate.(Anon_3).handleMessage.(Anon_4),4,4,0,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0
100,1066,Anonymous Class,com.android.camera.PanoramaActivity.reportProgress.(Anon_8),23,21,1,1,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0
101,1068,Anonymous Class,com.android.camera.PanoramaActivity.reportProgress.(Anon_8).run.(Anon_9),5,5,0,0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0
102,1075,Anonymous Class,com.android.camera.PanoramaActivity.saveHighResMosaic.(Anon_10),46,35,1,12,1.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0
103,1079,Anonymous Class,com.android.camera.PanoramaActivity.setViews.(Anon_7),7,7,0,0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0
104,1088,Anonymous Class,com.android.camera.PanoramaActivity.startCapture.(Anon_5),17,17,0,0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0
105,1092,Anonymous Class,com.android.camera.PanoramaActivity.stopCapture.(Anon_6),15,14,1,0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0
106,1096,Public Class,com.android.camera.PreferenceGroup,56,38,7,11,1.0,1.0,0.0,0.0,0.0,7.0,1.0,7.0,11.0,0.0,0.0,0.0,7.0,2.0,14.0,0
107,1104,Public Class,com.android.camera.PreferenceInflater,77,62,10,5,1.0,2.0,0.0,0.0,3.0,4.0,1.0,4.0,4.0,0.0,2.0,0.0,2.0,1.0,0.0,0
108,1109,Public Class,com.android.camera.PreviewFrameLayout,81,58,15,8,1.0,2.0,0.0,0.0,0.0,8.0,3.0,8.0,8.0,0.0,0.0,3.0,5.0,2.0,70.0,1
109,1120,Public Class,com.android.camera.RecordLocationPreference,30,20,6,4,1.0,0.0,0.0,1.0,4.0,2.0,1.0,3.0,32.0,0.0,0.0,0.0,3.0,4.0,33.0,1
110,1124,Public Class,com.android.camera.RotateDialogController,131,111,20,1,2.0,1.0,0.0,0.0,2.0,9.0,13.0,9.0,9.0,0.0,3.0,0.0,6.0,1.0,70.0,1
111,1133,Anonymous Class,com.android.camera.RotateDialogController.showAlertDialog.(Anon_1),6,6,0,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0
112,1135,Anonymous Class,com.android.camera.RotateDialogController.showAlertDialog.(Anon_2),6,6,0,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0
113,1138,Public Class,com.android.camera.ShutterButton,90,45,6,39,1.0,1.0,0.0,0.0,0.0,5.0,2.0,5.0,5.0,0.0,1.0,1.0,3.0,2.0,60.0,1
114,1145,Anonymous Class,com.android.camera.ShutterButton.drawableStateChanged.(Anon_1),5,5,0,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0
115,1149,Public Class,com.android.camera.Storage,201,144,22,35,1.0,0.0,0.0,7.0,8.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,7.0,1.0,0.0,1
116,1157,Public Class,com.android.camera.StressTests,19,10,0,9,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0
117,1159,Public Class,com.android.camera.SwitchAnimManager,122,77,14,35,1.0,1.0,0.0,0.0,5.0,6.0,4.0,6.0,6.0,0.0,0.0,0.0,6.0,1.0,54.0,0
118,1166,Public Class,com.android.camera.Thumbnail,275,227,30,18,1.0,3.0,0.0,10.0,7.0,6.0,3.0,16.0,16.0,0.0,5.0,0.0,11.0,1.0,84.0,1
119,1167,Private Static Class,com.android.camera.Thumbnail.Media,13,12,1,0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0
120,1185,Public Class,com.android.camera.ThumbnailHolder,50,43,7,1,1.0,3.0,0.0,3.0,2.0,1.0,0.0,4.0,4.0,0.0,2.0,0.0,2.0,1.0,25.0,0
121,1186,Private Static Class,com.android.camera.ThumbnailHolder.LazyHandlerHolder,18,18,0,0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
122,1187,Anonymous Class,com.android.camera.ThumbnailHolder.LazyHandlerHolder.(Anon_1),10,10,0,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0
123,1193,Public Class,com.android.camera.UnitTests,12,8,1,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0
124,1195,Public Class,com.android.camera.Util,642,475,81,89,1.0,5.0,0.0,41.0,7.0,1.0,0.0,42.0,42.0,0.0,4.0,0.0,38.0,1.0,95.0,1
125,1197,Private Static Class,com.android.camera.Util.ImageFileNamer,30,20,6,4,1.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,33.0,0
126,1241,Anonymous Class,com.android.camera.Util.showErrorAndFinish.(Anon_1),5,5,0,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0
